site,year,annual_trip_id,hours,permanent_trip_id,gear,inside_TURF,species,sampled_catch,total_catch
Test_FF_Site,2011,231,8,2011_231,Speargun,Inside,Scarus dimidiatus,1.5,NA
Test_FF_Site,2011,231,8,2011_231,Speargun,Inside,Scarus ghobban,2.0,NA
Test_FF_Site,2011,231,8,2011_231,Speargun,Inside,Scarus schlegeli,1.5,NA
Test_FF_Site,2011,231,8,2011_231,Speargun,Inside,Scarus flavipectoralis,2.0,NA
Test_FF_Site,2011,231,8,2011_231,Speargun,Inside,Cetoscarus bicolor,2.0,NA
Test_FF_Site,2011,231,8,2011_231,Speargun,Inside,Epinephelus hexagonatus,0.8,NA
Test_FF_Site,2011,231,8,2011_231,Speargun,Inside,Epinephelus quoyanus,0.4,NA
Test_FF_Site,2011,231,8,2011_231,Speargun,Inside,Epinephelus ongus,0.4,NA
Test_FF_Site,2011,231,8,2011_231,Speargun,Inside,Parupeneus indicus,1.5,NA
Test_FF_Site,2011,232,8,2011_232,Speargun,Inside,Chlorurus microrhinos,2.0,58.3
Test_FF_Site,2011,232,8,2011_232,Speargun,Inside,Hipposcarus harid,3.0,NA
Test_FF_Site,2011,232,8,2011_232,Speargun,Inside,Chlorurus bowersi,2.0,NA
Test_FF_Site,2011,232,8,2011_232,Speargun,Inside,Scarus flavipectoralis,3.0,NA
Test_FF_Site,2011,232,8,2011_232,Speargun,Inside,Scarus niger,2.0,NA
Test_FF_Site,2011,232,8,2011_232,Speargun,Inside,Scarus schlegeli,2.0,NA
Test_FF_Site,2011,232,8,2011_232,Speargun,Inside,Scarus dimidiatus,1.0,NA
Test_FF_Site,2011,232,8,2011_232,Speargun,Inside,Parupeneus indicus,2.6,NA
Test_FF_Site,2011,232,8,2011_232,Speargun,Inside,Pomacanthus sexstriatus,2.0,NA
Test_FF_Site,2011,232,8,2011_232,Speargun,Inside,Acanthurus nigricaudus,0.6,NA
Test_FF_Site,2011,232,8,2011_232,Speargun,Inside,Epinephelus hexagonatus,1.7,NA
Test_FF_Site,2011,232,8,2011_232,Speargun,Inside,Cephalopholis miniata,1.0,NA
Test_FF_Site,2011,232,8,2011_232,Speargun,Inside,Cephalopholis leopardus,1.4,NA
Test_FF_Site,2011,232,8,2011_232,Speargun,Inside,Caesio cuning,34.0,NA
Test_FF_Site,2011,233,8,2011_233,Speargun,Inside,Caesio cuning,25.0,33
Test_FF_Site,2011,233,8,2011_233,Speargun,Inside,Bolbometopon muricatum,3.0,NA
Test_FF_Site,2011,233,8,2011_233,Speargun,Inside,Bolbometopon muricatum,3.0,NA
Test_FF_Site,2011,233,8,2011_233,Speargun,Inside,Bolbometopon muricatum,2.0,NA
Test_FF_Site,2011,234,8,2011_234,Speargun,Inside,Caesio cuning,40.0,52.4
Test_FF_Site,2011,234,8,2011_234,Speargun,Inside,Plectropomus oligacanthus,2.0,NA
Test_FF_Site,2011,234,8,2011_234,Speargun,Inside,Epinephelus ongus,10.0,NA
Test_FF_Site,2011,234,8,2011_234,Speargun,Inside,Plectropomus leopardus,0.4,NA
Test_FF_Site,2011,235,8,2011_235,Speargun,Outside,Plectropomus oligacanthus,1.1,51.1
Test_FF_Site,2011,235,8,2011_235,Speargun,Outside,Plectropomus oligacanthus,1.0,NA
Test_FF_Site,2011,235,8,2011_235,Speargun,Outside,Caesio cuning,50.0,NA
Test_FF_Site,2011,236,8,2011_236,Speargun,Inside,Caesio cuning,35.0,38.2
Test_FF_Site,2011,236,8,2011_236,Speargun,Inside,Plectropomus oligacanthus,1.2,NA
Test_FF_Site,2011,236,8,2011_236,Speargun,Inside,Plectropomus oligacanthus,1.0,NA
Test_FF_Site,2011,236,8,2011_236,Speargun,Inside,Plectropomus oligacanthus,1.0,NA
Test_FF_Site,2011,237,8,2011_237,Speargun,Outside,Caesio cuning,79.0,85.8
Test_FF_Site,2011,237,8,2011_237,Speargun,Outside,Bolbometopon muricatum,2.0,NA
Test_FF_Site,2011,237,8,2011_237,Speargun,Outside,Plectropomus maculatus,2.5,NA
Test_FF_Site,2011,237,8,2011_237,Speargun,Outside,Cephalopholis miniata,1.0,NA
Test_FF_Site,2011,237,8,2011_237,Speargun,Outside,Cephalopholis cyanostigma,1.3,NA
Test_FF_Site,2011,238,8,2011_238,Speargun,Outside,Caesio cuning,80.0,82.1
Test_FF_Site,2011,238,8,2011_238,Speargun,Outside,Cephalopholis cyanostigma,1.1,NA
Test_FF_Site,2011,238,8,2011_238,Speargun,Outside,Cephalopholis leopardus,0.4,NA
Test_FF_Site,2011,238,8,2011_238,Speargun,Outside,Epinephelus ongus,0.6,NA
Test_FF_Site,2011,239,8,2011_239,Handline,Inside,Plectropomus maculatus,2.2,4.2
Test_FF_Site,2011,239,8,2011_239,Handline,Inside,Plectropomus maculatus,1.2,NA
Test_FF_Site,2011,239,8,2011_239,Handline,Inside,Plectropomus oligacanthus,0.8,NA
Test_FF_Site,2011,240,8,2011_240,Handline,Inside,Plectropomus areolatus,2.0,2
Test_FF_Site,2011,241,8,2011_241,Handline,Outside,Scomberomorus commerson,3.7,13.1
Test_FF_Site,2011,241,8,2011_241,Handline,Outside,Scomberomorus commerson,4.4,NA
Test_FF_Site,2011,241,8,2011_241,Handline,Outside,Atule mate,2.0,NA
Test_FF_Site,2011,241,8,2011_241,Handline,Outside,Rastrelliger kanagurta,2.0,NA
Test_FF_Site,2011,241,8,2011_241,Handline,Outside,Decapterus russelli,1.0,NA
Test_FF_Site,2011,242,8,2011_242,Speargun,Outside,Caesio cuning,100.0,101.3
Test_FF_Site,2011,242,8,2011_242,Speargun,Outside,Plectropomus maculatus,1.3,NA
Test_FF_Site,2011,243,8,2011_243,Speargun,Inside,Epinephelus ongus,2.6,20.6
Test_FF_Site,2011,243,8,2011_243,Speargun,Inside,Cephalopholis cyanostigma,1.0,NA
Test_FF_Site,2011,243,8,2011_243,Speargun,Inside,Epinephelus hexagonatus,3.0,NA
Test_FF_Site,2011,243,8,2011_243,Speargun,Inside,Epinephelus quoyanus,0.5,NA
Test_FF_Site,2011,243,8,2011_243,Speargun,Inside,Caesio cuning,12.0,NA
Test_FF_Site,2011,243,8,2011_243,Speargun,Inside,Sepia sp,1.5,NA
Test_FF_Site,2011,244,8,2011_244,Speargun,Outside,Caesio cuning,18.5,26.8
Test_FF_Site,2011,244,8,2011_244,Speargun,Outside,Pomacanthus sexstriatus,0.6,NA
Test_FF_Site,2011,244,8,2011_244,Speargun,Outside,Acanthurus nigricaudus,0.5,NA
Test_FF_Site,2011,244,8,2011_244,Speargun,Outside,Cephalopholis cyanostigma,1.5,NA
Test_FF_Site,2011,244,8,2011_244,Speargun,Outside,Epinephelus ongus,1.0,NA
Test_FF_Site,2011,244,8,2011_244,Speargun,Outside,Parupeneus ciliatus,0.7,NA
Test_FF_Site,2011,244,8,2011_244,Speargun,Outside,Caesio caerulaurea,4.0,NA
Test_FF_Site,2011,245,8,2011_245,Speargun,Inside,Caesio cuning,37.0,78.5
Test_FF_Site,2011,245,8,2011_245,Speargun,Inside,Plectropomus leopardus,0.5,NA
Test_FF_Site,2011,245,8,2011_245,Speargun,Inside,Plectropomus areolatus,1.0,NA
Test_FF_Site,2011,245,8,2011_245,Speargun,Inside,Plectropomus areolatus,2.0,NA
Test_FF_Site,2011,245,8,2011_245,Speargun,Inside,Plectropomus areolatus,4.0,NA
Test_FF_Site,2011,245,8,2011_245,Speargun,Inside,Plectropomus areolatus,3.0,NA
Test_FF_Site,2011,245,8,2011_245,Speargun,Inside,Plectropomus areolatus,4.0,NA
Test_FF_Site,2011,245,8,2011_245,Speargun,Inside,Plectropomus areolatus,2.0,NA
Test_FF_Site,2011,245,8,2011_245,Speargun,Inside,Plectropomus areolatus,2.0,NA
Test_FF_Site,2011,245,8,2011_245,Speargun,Inside,Plectropomus areolatus,3.0,NA
Test_FF_Site,2011,245,8,2011_245,Speargun,Inside,Plectropomus areolatus,6.0,NA
Test_FF_Site,2011,245,8,2011_245,Speargun,Inside,Plectropomus areolatus,7.0,NA
Test_FF_Site,2011,245,8,2011_245,Speargun,Inside,Plectropomus areolatus,4.0,NA
Test_FF_Site,2011,245,8,2011_245,Speargun,Inside,Plectropomus areolatus,3.0,NA
Test_FF_Site,2011,246,8,2011_246,Handline,Outside,Lutjanus malabaricus,78.0,133.2
Test_FF_Site,2011,246,8,2011_246,Handline,Outside,Lutjanus malabaricus,19.5,NA
Test_FF_Site,2011,246,8,2011_246,Handline,Outside,Lutjanus malabaricus,6.5,NA
Test_FF_Site,2011,246,8,2011_246,Handline,Outside,Plectorhinchus flavomaculatus,2.2,NA
Test_FF_Site,2011,246,8,2011_246,Handline,Outside,Epinephelus areolatus,2.0,NA
Test_FF_Site,2011,246,8,2011_246,Handline,Outside,Selar boops,25.0,NA
Test_FF_Site,2011,247,8,2011_247,Handline,Inside,Plectropomus oligacanthus,1.8,1.8
Test_FF_Site,2011,248,8,2011_248,Handline,Outside,Lutjanus malabaricus,87.5,152.5
Test_FF_Site,2011,248,8,2011_248,Handline,Outside,Selar boops,28.0,NA
Test_FF_Site,2011,248,8,2011_248,Handline,Outside,Lutjanus malabaricus,10.0,NA
Test_FF_Site,2011,248,8,2011_248,Handline,Outside,Aphareus furca,3.0,NA
Test_FF_Site,2011,248,8,2011_248,Handline,Outside,Lutjanus argentimaculatus,1.5,NA
Test_FF_Site,2011,248,8,2011_248,Handline,Outside,Epinephelus coioides,1.0,NA
Test_FF_Site,2011,248,8,2011_248,Handline,Outside,Epinephelus coioides,3.0,NA
Test_FF_Site,2011,248,8,2011_248,Handline,Outside,Epinephelus coioides,2.0,NA
Test_FF_Site,2011,248,8,2011_248,Handline,Outside,Epinephelus coioides,1.0,NA
Test_FF_Site,2011,248,8,2011_248,Handline,Outside,Pinjalo pinjalo,11.5,NA
Test_FF_Site,2011,248,8,2011_248,Handline,Outside,Epinephelus areolatus,4.0,NA
Test_FF_Site,2011,249,8,2011_249,Speargun,Inside,Epinephelus fuscoguttatus,2.0,30.4
Test_FF_Site,2011,249,8,2011_249,Speargun,Inside,Plectropomus oligacanthus,1.0,NA
Test_FF_Site,2011,249,8,2011_249,Speargun,Inside,Plectropomus oligacanthus,0.9,NA
Test_FF_Site,2011,249,8,2011_249,Speargun,Inside,Plectropomus areolatus,11.0,NA
Test_FF_Site,2011,249,8,2011_249,Speargun,Inside,Epinephelus fuscoguttatus,5.5,NA
Test_FF_Site,2011,249,8,2011_249,Speargun,Inside,Caesio cuning,10.0,NA
Test_FF_Site,2011,250,8,2011_250,Speargun,Outside,Caesio cuning,38.0,51
Test_FF_Site,2011,250,8,2011_250,Speargun,Outside,Caesio caerulaurea,3.0,NA
Test_FF_Site,2011,250,8,2011_250,Speargun,Outside,Cephalopholis cyanostigma,1.0,NA
Test_FF_Site,2011,250,8,2011_250,Speargun,Outside,Epinephelus hexagonatus,1.0,NA
Test_FF_Site,2011,250,8,2011_250,Speargun,Outside,Acanthurus mata,1.0,NA
Test_FF_Site,2011,250,8,2011_250,Speargun,Outside,Epinephelus ongus,2.0,NA
Test_FF_Site,2011,250,8,2011_250,Speargun,Outside,Epinephelus ongus,3.0,NA
Test_FF_Site,2011,250,8,2011_250,Speargun,Outside,Epinephelus ongus,2.0,NA
Test_FF_Site,2011,250,8,2011_250,Speargun,Outside,Anyperodon leucogrammicus,0.5,203.1
Test_FF_Site,2011,251,8,2011_251,Speargun,Inside,Bolbometopon muricatum,6.0,43.3
Test_FF_Site,2011,251,8,2011_251,Speargun,Inside,Plectropomus oligacanthus,0.5,NA
Test_FF_Site,2011,251,8,2011_251,Speargun,Inside,Plectropomus areolatus,2.0,NA
Test_FF_Site,2011,251,8,2011_251,Speargun,Inside,Plectropomus areolatus,3.0,NA
Test_FF_Site,2011,251,8,2011_251,Speargun,Inside,Plectropomus areolatus,2.0,NA
Test_FF_Site,2011,251,8,2011_251,Speargun,Inside,Plectropomus areolatus,4.0,NA
Test_FF_Site,2011,251,8,2011_251,Speargun,Inside,Caesio cuning,20.0,NA
Test_FF_Site,2011,251,8,2011_251,Speargun,Inside,Anyperodon leucogrammicus,2.7,NA
Test_FF_Site,2011,251,8,2011_251,Speargun,Inside,Lethrinus erythropterus,3.1,NA
Test_FF_Site,2011,252,8,2011_252,Speargun,Inside,Plectropomus areolatus,2.1,61.6
Test_FF_Site,2011,252,8,2011_252,Speargun,Inside,Plectropomus areolatus,2.0,NA
Test_FF_Site,2011,252,8,2011_252,Speargun,Inside,Pomacanthus sexstriatus,9.5,NA
Test_FF_Site,2011,252,8,2011_252,Speargun,Inside,Chlorurus bowersi,1.0,NA
Test_FF_Site,2011,252,8,2011_252,Speargun,Inside,Scarus niger,1.0,NA
Test_FF_Site,2011,252,8,2011_252,Speargun,Inside,Scarus rivulatus,1.0,NA
Test_FF_Site,2011,252,8,2011_252,Speargun,Inside,Scarus oviceps,2.0,NA
Test_FF_Site,2011,252,8,2011_252,Speargun,Inside,Scarus prasiognathos,2.0,NA
Test_FF_Site,2011,252,8,2011_252,Speargun,Inside,Scarus dimidiatus,0.5,NA
Test_FF_Site,2011,252,8,2011_252,Speargun,Inside,Scarus prasiognathos,2.8,NA
Test_FF_Site,2011,252,8,2011_252,Speargun,Inside,Caesio cuning,32.0,NA
Test_FF_Site,2011,252,8,2011_252,Speargun,Inside,Cephalopholis cyanostigma,2.9,NA
Test_FF_Site,2011,252,8,2011_252,Speargun,Inside,Epinephelus ongus,2.8,NA
Test_FF_Site,2011,253,8,2011_253,Handline,Inside,Scomberomorus commerson,4.5,4.5
Test_FF_Site,2011,254,8,2011_254,Handline,Inside,Plectropomus maculatus,1.1,1.1
Test_FF_Site,2011,255,8,2011_255,Handline,Inside,Scomberoides commersonnianus,2.0,3.3
Test_FF_Site,2011,255,8,2011_255,Handline,Inside,Scomberomorus commerson,1.3,NA
Test_FF_Site,2011,256,8,2011_256,Handline,Inside,Plectropomus maculatus,1.2,1.2
Test_FF_Site,2011,257,8,2011_257,Handline,Inside,Plectropomus areolatus,1.2,8.7
Test_FF_Site,2011,257,8,2011_257,Handline,Inside,Plectropomus areolatus,1.0,NA
Test_FF_Site,2011,257,8,2011_257,Handline,Inside,Plectropomus areolatus,1.3,NA
Test_FF_Site,2011,257,8,2011_257,Handline,Inside,Plectropomus areolatus,1.0,NA
Test_FF_Site,2011,257,8,2011_257,Handline,Inside,Plectropomus leopardus,1.2,NA
Test_FF_Site,2011,257,8,2011_257,Handline,Inside,Caesio caerulaurea,1.0,NA
Test_FF_Site,2011,257,8,2011_257,Handline,Inside,Caesio cuning,1.0,NA
Test_FF_Site,2011,257,8,2011_257,Handline,Inside,Epinephelus quoyanus,1.0,NA
Test_FF_Site,2011,258,8,2011_258,Speargun,Inside,Plectropomus areolatus,2.7,44.7
Test_FF_Site,2011,258,8,2011_258,Speargun,Inside,Plectropomus areolatus,0.4,NA
Test_FF_Site,2011,258,8,2011_258,Speargun,Inside,Plectropomus leopardus,0.6,NA
Test_FF_Site,2011,258,8,2011_258,Speargun,Inside,Caesio cuning,27.0,NA
Test_FF_Site,2011,258,8,2011_258,Speargun,Inside,Pomacanthus sexstriatus,1.6,NA
Test_FF_Site,2011,258,8,2011_258,Speargun,Inside,Cephalopholis cyanostigma,3.0,NA
Test_FF_Site,2011,258,8,2011_258,Speargun,Inside,Cephalopholis miniata,0.4,NA
Test_FF_Site,2011,258,8,2011_258,Speargun,Inside,Epinephelus quoyanus,2.0,NA
Test_FF_Site,2011,258,8,2011_258,Speargun,Inside,Anyperodon leucogrammicus,2.0,NA
Test_FF_Site,2011,258,8,2011_258,Speargun,Inside,Sepia sp,5.0,NA
Test_FF_Site,2011,259,8,2011_259,Speargun,Inside,Plectropomus leopardus,1.3,3.8
Test_FF_Site,2011,259,8,2011_259,Speargun,Inside,Plectropomus areolatus,2.5,NA
Test_FF_Site,2011,260,8,2011_260,Speargun,Inside,Plectropomus oligacanthus,5.0,56.8
Test_FF_Site,2011,260,8,2011_260,Speargun,Inside,Plectropomus areolatus,4.0,NA
Test_FF_Site,2011,260,8,2011_260,Speargun,Inside,Epinephelus ongus,5.0,NA
Test_FF_Site,2011,260,8,2011_260,Speargun,Inside,Scarus ghobban,1.0,NA
Test_FF_Site,2011,260,8,2011_260,Speargun,Inside,Scarus oviceps,0.5,NA
Test_FF_Site,2011,260,8,2011_260,Speargun,Inside,Caesio cuning,30.0,NA
Test_FF_Site,2011,260,8,2011_260,Speargun,Inside,Scarus niger,1.3,NA
Test_FF_Site,2011,260,8,2011_260,Speargun,Inside,Scarus rivulatus,1.0,NA
Test_FF_Site,2011,260,8,2011_260,Speargun,Inside,Scarus oviceps,1.0,NA
Test_FF_Site,2011,260,8,2011_260,Speargun,Inside,Chlorurus bowersi,1.0,NA
Test_FF_Site,2011,260,8,2011_260,Speargun,Inside,Chlorurus microrhinos,3.0,NA
Test_FF_Site,2011,260,8,2011_260,Speargun,Inside,Cetoscarus bicolor,2.0,NA
Test_FF_Site,2011,260,8,2011_260,Speargun,Inside,Scarus niger,1.0,NA
Test_FF_Site,2011,260,8,2011_260,Speargun,Inside,Scarus prasiognathos,1.0,NA
Test_FF_Site,2011,261,8,2011_261,Speargun,Inside,Cephalopholis cyanostigma,1.3,42.3
Test_FF_Site,2011,261,8,2011_261,Speargun,Inside,Epinephelus ongus,2.0,NA
Test_FF_Site,2011,261,8,2011_261,Speargun,Inside,Epinephelus corallicola,2.0,NA
Test_FF_Site,2011,261,8,2011_261,Speargun,Inside,Chlorurus microrhinos,1.0,NA
Test_FF_Site,2011,261,8,2011_261,Speargun,Inside,Cetoscarus bicolor,2.0,NA
Test_FF_Site,2011,261,8,2011_261,Speargun,Inside,Scarus niger,1.4,NA
Test_FF_Site,2011,261,8,2011_261,Speargun,Inside,Scarus oviceps,2.0,NA
Test_FF_Site,2011,261,8,2011_261,Speargun,Inside,Scarus rivulatus,0.5,NA
Test_FF_Site,2011,261,8,2011_261,Speargun,Inside,Plectropomus oligacanthus,0.6,NA
Test_FF_Site,2011,261,8,2011_261,Speargun,Inside,Plectropomus areolatus,1.5,NA
Test_FF_Site,2011,261,8,2011_261,Speargun,Inside,Caesio cuning,28.0,NA
Test_FF_Site,2011,262,8,2011_262,Handline,Outside,Lutjanus malabaricus,0.4,67.9
Test_FF_Site,2011,262,8,2011_262,Handline,Outside,Atule mate,61.0,NA
Test_FF_Site,2011,262,8,2011_262,Handline,Outside,Carangoides gymnostethus,4.5,NA
Test_FF_Site,2011,262,8,2011_262,Handline,Outside,Carangoides oblongus,2.0,NA
Test_FF_Site,2011,263,8,2011_263,Handline,Outside,Lutjanus malabaricus,0.4,43.4
Test_FF_Site,2011,263,8,2011_263,Handline,Outside,Atule mate,38.0,NA
Test_FF_Site,2011,263,8,2011_263,Handline,Outside,Carangoides gymnostethus,3.0,NA
Test_FF_Site,2011,263,8,2011_263,Handline,Outside,Carangoides oblongus,2.0,NA
Test_FF_Site,2011,264,8,2011_264,Speargun,Outside,Caesio cuning,44.0,53
Test_FF_Site,2011,264,8,2011_264,Speargun,Outside,Plectropomus areolatus,2.0,NA
Test_FF_Site,2011,264,8,2011_264,Speargun,Outside,Plectropomus areolatus,0.8,NA
Test_FF_Site,2011,264,8,2011_264,Speargun,Outside,Plectropomus areolatus,2.0,NA
Test_FF_Site,2011,264,8,2011_264,Speargun,Outside,Plectropomus oligacanthus,2.0,NA
Test_FF_Site,2011,264,8,2011_264,Speargun,Outside,Plectropomus oligacanthus,1.2,NA
Test_FF_Site,2011,264,8,2011_264,Speargun,Outside,Plectropomus oligacanthus,1.0,NA
Test_FF_Site,2011,265,8,2011_265,Speargun,Outside,Caesio cuning,113.0,120.6
Test_FF_Site,2011,265,8,2011_265,Speargun,Outside,Plectropomus areolatus,1.2,NA
Test_FF_Site,2011,265,8,2011_265,Speargun,Outside,Plectropomus areolatus,1.2,NA
Test_FF_Site,2011,265,8,2011_265,Speargun,Outside,Plectropomus oligacanthus,0.5,NA
Test_FF_Site,2011,265,8,2011_265,Speargun,Outside,Plectropomus oligacanthus,0.7,NA
Test_FF_Site,2011,265,8,2011_265,Speargun,Outside,Plectropomus oligacanthus,0.8,NA
Test_FF_Site,2011,265,8,2011_265,Speargun,Outside,Epinephelus ongus,2.0,NA
Test_FF_Site,2011,265,8,2011_265,Speargun,Outside,Epinephelus bontoides,0.4,NA
Test_FF_Site,2011,265,8,2011_265,Speargun,Outside,Parupeneus ciliatus,1.0,NA
Test_FF_Site,2011,266,8,2011_266,Speargun,Outside,Caesio cuning,173.0,173
Test_FF_Site,2011,267,8,2011_267,Speargun,Inside,Plectropomus oligacanthus,3.0,71.1
Test_FF_Site,2011,267,8,2011_267,Speargun,Inside,Plectropomus oligacanthus,4.0,NA
Test_FF_Site,2011,267,8,2011_267,Speargun,Inside,Plectropomus oligacanthus,0.8,NA
Test_FF_Site,2011,267,8,2011_267,Speargun,Inside,Plectropomus oligacanthus,0.5,NA
Test_FF_Site,2011,267,8,2011_267,Speargun,Inside,Plectropomus areolatus,1.3,NA
Test_FF_Site,2011,267,8,2011_267,Speargun,Inside,Lutjanus fulvus,1.5,NA
Test_FF_Site,2011,267,8,2011_267,Speargun,Inside,Caesio cuning,60.0,NA
Test_FF_Site,2011,268,8,2011_268,Handline,Inside,Lutjanus fulvus,1.4,1.9
Test_FF_Site,2011,268,8,2011_268,Handline,Inside,Epinephelus areolatus,0.5,NA
Test_FF_Site,2011,269,8,2011_269,Handline,Inside,Scomberomorus commerson,5.1,8.1
Test_FF_Site,2011,269,8,2011_269,Handline,Inside,Scomberomorus commerson,3.0,NA
Test_FF_Site,2011,270,8,2011_270,Handline,Inside,Scomberomorus commerson,3.8,3.8
Test_FF_Site,2011,271,8,2011_271,Handline,Inside,Plectropomus maculatus,2.7,3.4
Test_FF_Site,2011,271,8,2011_271,Handline,Inside,Plectropomus maculatus,0.7,NA
Test_FF_Site,2011,272,8,2011_272,Handline,Inside,Plectropomus maculatus,3.0,3
Test_FF_Site,2011,273,8,2011_273,Handline,Inside,Lutjanus sebae,4.5,80.5
Test_FF_Site,2011,273,8,2011_273,Handline,Inside,Lutjanus malabaricus,36.0,NA
Test_FF_Site,2011,273,8,2011_273,Handline,Inside,Pinjalo pinjalo,9.0,NA
Test_FF_Site,2011,273,8,2011_273,Handline,Inside,Epinephelus coioides,1.5,NA
Test_FF_Site,2011,273,8,2011_273,Handline,Inside,Epinephelus areolatus,2.0,NA
Test_FF_Site,2011,273,8,2011_273,Handline,Inside,Lutjanus gibbus,14.0,NA
Test_FF_Site,2011,273,8,2011_273,Handline,Inside,Lutjanus gibbus,7.5,NA
Test_FF_Site,2011,273,8,2011_273,Handline,Inside,Arius thalassinus,1.5,NA
Test_FF_Site,2011,273,8,2011_273,Handline,Inside,Lutjanus gibbus,4.5,NA
Test_FF_Site,2011,274,8,2011_274,Handline,Inside,Lutjanus fulvus,1.3,2.5
Test_FF_Site,2011,274,8,2011_274,Handline,Inside,Plectropomus maculatus,1.2,NA
Test_FF_Site,2011,274,8,2011_274,Handline,Inside,Plectropomus maculatus,1.2,3.7
Test_FF_Site,2011,274,8,2011_274,Handline,Inside,Epinephelus fuscoguttatus,2.5,NA
Test_FF_Site,2011,275,8,2011_275,Speargun,Outside,Caesio cuning,33.0,39.1
Test_FF_Site,2011,275,8,2011_275,Speargun,Outside,Plectropomus oligacanthus,1.2,NA
Test_FF_Site,2011,275,8,2011_275,Speargun,Outside,Plectropomus oligacanthus,1.0,NA
Test_FF_Site,2011,275,8,2011_275,Speargun,Outside,Plectropomus oligacanthus,0.5,NA
Test_FF_Site,2011,275,8,2011_275,Speargun,Outside,Plectropomus oligacanthus,0.5,NA
Test_FF_Site,2011,275,8,2011_275,Speargun,Outside,Plectropomus oligacanthus,0.5,NA
Test_FF_Site,2011,275,8,2011_275,Speargun,Outside,Plectropomus oligacanthus,0.8,NA
Test_FF_Site,2011,275,8,2011_275,Speargun,Outside,Plectropomus oligacanthus,0.7,NA
Test_FF_Site,2011,275,8,2011_275,Speargun,Outside,Plectropomus leopardus,0.5,NA
Test_FF_Site,2011,275,8,2011_275,Speargun,Outside,Plectropomus leopardus,0.4,NA
Test_FF_Site,2011,276,8,2011_276,Speargun,Inside,Caesio cuning,29.0,44.6
Test_FF_Site,2011,276,8,2011_276,Speargun,Inside,Plectropomus oligacanthus,1.2,NA
Test_FF_Site,2011,276,8,2011_276,Speargun,Inside,Pomacanthus sexstriatus,5.0,NA
Test_FF_Site,2011,276,8,2011_276,Speargun,Inside,Chlorurus microrhinos,1.3,NA
Test_FF_Site,2011,276,8,2011_276,Speargun,Inside,Chlorurus microrhinos,2.0,NA
Test_FF_Site,2011,276,8,2011_276,Speargun,Inside,Scarus prasiognathos,2.0,NA
Test_FF_Site,2011,276,8,2011_276,Speargun,Inside,Scarus niger,1.0,NA
Test_FF_Site,2011,276,8,2011_276,Speargun,Inside,Scarus rivulatus,1.0,NA
Test_FF_Site,2011,276,8,2011_276,Speargun,Inside,Scarus niger,1.0,NA
Test_FF_Site,2011,276,8,2011_276,Speargun,Inside,Epinephelus ongus,1.1,NA
Test_FF_Site,2011,277,8,2011_277,Speargun,Outside,Caesio cuning,22.0,62.4
Test_FF_Site,2011,277,8,2011_277,Speargun,Outside,Chlorurus microrhinos,3.0,NA
Test_FF_Site,2011,277,8,2011_277,Speargun,Outside,Hipposcarus longiceps,2.0,NA
Test_FF_Site,2011,277,8,2011_277,Speargun,Outside,Cetoscarus bicolor,2.0,NA
Test_FF_Site,2011,277,8,2011_277,Speargun,Outside,Bolbometopon muricatum,15.0,NA
Test_FF_Site,2011,277,8,2011_277,Speargun,Outside,Plectropomus areolatus,0.7,NA
Test_FF_Site,2011,277,8,2011_277,Speargun,Outside,Plectropomus oligacanthus,0.7,NA
Test_FF_Site,2011,277,8,2011_277,Speargun,Outside,Scarus niger,3.0,NA
Test_FF_Site,2011,277,8,2011_277,Speargun,Outside,Scarus rivulatus,2.0,NA
Test_FF_Site,2011,277,8,2011_277,Speargun,Outside,Chlorurus bowersi,4.0,NA
Test_FF_Site,2011,277,8,2011_277,Speargun,Outside,Scarus prasiognathos,2.0,NA
Test_FF_Site,2011,277,8,2011_277,Speargun,Outside,Epinephelus ongus,3.0,NA
Test_FF_Site,2011,277,8,2011_277,Speargun,Outside,Cephalopholis cyanostigma,3.0,NA
Test_FF_Site,2011,278,8,2011_278,Handline,Inside,Plectropomus maculatus,0.7,0.7
Test_FF_Site,2011,279,8,2011_279,Handline,Outside,Epinephelus areolatus,2.4,2.4
Test_FF_Site,2011,280,8,2011_280,Handline,Inside,Epinephelus areolatus,3.0,3
Test_FF_Site,2011,281,8,2011_281,Handline,Inside,Scomberomorus commerson,14.0,14
Test_FF_Site,2011,282,8,2011_282,Handline,Inside,Scomberomorus commerson,5.1,5.1
Test_FF_Site,2011,283,8,2011_283,Handline,Inside,Epinephelus coioides,7.5,23.1
Test_FF_Site,2011,283,8,2011_283,Handline,Inside,Scomberomorus commerson,8.0,NA
Test_FF_Site,2011,283,8,2011_283,Handline,Inside,Scomberomorus commerson,1.2,NA
Test_FF_Site,2011,283,8,2011_283,Handline,Inside,Scomberomorus commerson,2.5,NA
Test_FF_Site,2011,283,8,2011_283,Handline,Inside,Euthynnus affinis,1.1,NA
Test_FF_Site,2011,283,8,2011_283,Handline,Inside,Atule mate,2.8,NA
Test_FF_Site,2011,284,8,2011_284,Handline,Outside,Plectropomus maculatus,5.0,5.5
Test_FF_Site,2011,284,8,2011_284,Handline,Outside,Epinephelus areolatus,0.5,NA
Test_FF_Site,2011,285,8,2011_285,Handline,Inside,Epinephelus areolatus,1.0,1
Test_FF_Site,2011,286,8,2011_286,Handline,Inside,Caranx ignobilis,5.0,7.4
